transaction_id,customer_name,email,age,country,product_category,unit_price,quantity,transaction_date,payment_method
ORD101029,Michelle Rose,tnelson@leach-martin.net,58.0,Ghana,Electronics,"1,500",1,2025-08-31,Transfer
ORD101030,Justin Hernandez,udiaz@yahoo.com,68.0,Turkey,Electronics,,,2024-04-20,card
ORD101031,Edwin Ford,shannonchristopher@gmail.com,,USA,Fashion,"1,500",3,2025-02-02,Transfer
ORD101032,Hannah Morris,patriciarodriguez@lyons.info,51.0,nigeria,Fashion,2500,5,2024-07-30,card
ORD101033,Travis Kennedy,richard68@yahoo.com,,Ghana,Fashion,2500,4,2025-02-08,Cash
ORD101034,Ryan Jacobson,griffinchelsea@clark-thompson.com,67.0,Nigeria,Groceries,500,4,2025-07-23,Transfer
ORD101035,Brian Barnes,loriguzman@gmail.com,34.0,United Kingdom,Fashion,1200,4,2025-03-06,Cash
ORD101036,Anna Curtis,wluna@sanchez.com,64.0,United States,electronics,"1,500",5,2025-01-26,Card
ORD101037,Vincent Santiago,carol14@gmail.com,57.0,Nigeria,Fashion,,2,2026-02-04,Cash
ORD101038,Leah Mcdowell,christopherstone@bennett.com,53.0,Nigeria,Groceries,2500,1,2025-03-03,Cash
ORD101039,Ashley Norton,crose@nguyen.info,56.0,USA,Fashion,2500,4,2025-02-07,Card
ORD101040,Ryan Price,collin80@davis.org,37.0,nigeria,Fashion,,3,2025-05-28,Transfer
ORD101041,Raymond Johnson,ktaylor@yahoo.com,28.0,United States,Electronics,1200,,2025-06-10,Card
ORD101042,Laura Jones,jacobterrell@turner.net,60.0,Nigeria,Electronics,1200,2,2024-10-27,Cash
ORD101043,Jeffery Taylor,howardkimberly@patterson-martin.org,66.0,United States,Groceries,500,2,2025-04-20,
ORD101044,Michael Myers,fleminglouis@hotmail.com,69.0,United States,electronics,2500,2,2025-11-28,Cash
ORD101045,John Martinez,matthewmartin@meadows-robinson.info,67.0,United Kingdom,Groceries,500,2,2024-11-15,Transfer
ORD101046,James Jones,erik99@davis-welch.com,34.0,Ghana,Groceries,1200,2,2026-01-01,Cash
ORD101047,Ricardo Burns,pamelale@hotmail.com,40.0,Ghana,Groceries,2500,2,2025-10-26,Cash
ORD101048,Jay Lewis,stephaniehenry@castaneda.com,40.0,United Kingdom,Groceries,1200,-1,2024-12-31,Transfer
ORD101049,Linda Peterson,gillamanda@perez.info,34.0,Turkey,Groceries,499.99,4,2024-03-01,Card
ORD101050,Erik Hudson,carlakennedy@woodward-martinez.com,61.0,Nigeria,Electronics,1200,3,2024-08-22,Transfer
ORD101051,Travis Thomas,richard51@gmail.com,59.0,Ghana,electronics,2500,1,2025-05-25,Transfer
ORD101052,Carmen Patton,justinsmith@hotmail.com,50.0,Turkey,Electronics,2500,2,2025-03-02,Card
ORD101053,Frederick Caldwell,rachel55@gmail.com,21.0,United Kingdom,Home,500,3,2025-04-24,Card
ORD101054,Robert Wang,xhernandez@ashley.org,29.0,Nigeria,Fashion,"1,500",1,2024-11-25,Transfer
ORD101055,Ryan Meyer,maryjones@hotmail.com,45.0,Ghana,Electronics,500,5,2024-12-22,Transfer
ORD101056,Daniel Hicks,trantravis@hotmail.com,24.0,United Kingdom,Electronics,"1,500",5,2025-05-10,Transfer
ORD101057,Fred Hicks,,56.0,Nigeria,electronics,1200,4,2025-02-14,Card
ORD101058,Paul Nelson,,68.0,USA,Groceries,500,4,2025-10-29,Cash
ORD101059,Amber Hansen,melissavance@gmail.com,20.0,Turkey,Electronics,1200,1,2024-08-29,card
ORD101060,Brandon Roberts,johnsonstephanie@yahoo.com,30.0,Ghana,Electronics,500,5,2025-08-20,Transfer
ORD101061,Stacy Novak,,46.0,Nigeria,Electronics,2500,3,2025-12-23,
ORD101062,Hannah Miller,cindymason@gmail.com,30.0,nigeria,Home,"1,500",3,2024-09-02,Cash
ORD101063,Lindsay Perez,williambush@miles.com,,Nigeria,Electronics,499.99,3,2025-07-21,Transfer
ORD101064,Robert Ramirez,hayestravis@hotmail.com,40.0,United Kingdom,Home,1200,1,2024-09-24,Card
ORD101065,Grant White,edward76@gmail.com,22.0,Turkey,Groceries,"1,500",2,2025-11-22,card
ORD101066,Tony Jones,katherine84@yahoo.com,34.0,Nigeria,Electronics,1200,,2025-08-03,Card
ORD101067,Jennifer Holder,cchang@bailey-dudley.com,45.0,nigeria,Fashion,500,,2024-07-02,Cash
ORD101068,Emily Barton,russellshane@parrish.biz,58.0,Nigeria,Home,2500,1,2025-01-30,
ORD101069,Stanley Lewis,thompsonseth@gmail.com,33.0,USA,Fashion,"1,500",5,2024-07-05,Card
ORD101070,Christina Jones,sylvia12@yahoo.com,66.0,United States,Electronics,1200,5,2025-02-15,Cash
ORD101071,Daniel Stanley,victormartin@gmail.com,44.0,United Kingdom,Groceries,,2,2026-01-15,Cash
ORD101072,Ashley Rose,sherrydavis@gmail.com,42.0,nigeria,Electronics,1200,5,2025-11-19,Cash
ORD101073,Larry Romero,dalerobinson@yahoo.com,34.0,USA,Groceries,"1,500",4,2024-08-17,
ORD101074,Mrs. Katie May,mlowe@hotmail.com,48.0,Nigeria,Groceries,1200,3,2025-10-13,card
ORD101075,Katie Burns,robertsmark@mcgee.com,,Nigeria,Electronics,500,2,2025-12-30,Card
ORD101076,Karen Lopez,adam28@gmail.com,61.0,nigeria,electronics,,5,2024-03-28,Cash
ORD101077,Lindsay Mullins,carpenterwilliam@hotmail.com,38.0,Ghana,electronics,499.99,3,2024-08-25,
ORD101078,Seth Sullivan,smithluke@myers.info,60.0,United States,Groceries,1200,1,2025-11-15,Card
ORD101079,Brian Taylor,bchen@hunter.com,65.0,Turkey,electronics,1200,2,2024-11-20,Card
ORD101080,Mckenzie Watkins,jenniferruiz@yahoo.com,30.0,nigeria,Groceries,1200,,2024-05-29,Cash
ORD101081,James Tapia,david64@rogers.biz,26.0,United States,Electronics,499.99,2,2025-12-18,Card
ORD101082,Denise Love,jessica93@little.com,56.0,USA,electronics,2500,2,2024-07-06,Card
ORD101083,Matthew Scott,fishertrevor@collins.net,,USA,Groceries,"1,500",5,2025-11-03,
ORD101084,Amanda Johnston,sharon35@hudson-ward.info,46.0,Nigeria,Home,1200,,2025-07-18,card
ORD101085,Eric Davis,alexanderprice@mcdonald.com,25.0,nigeria,Fashion,1200,,2025-12-13,
ORD101086,Robert Rodriguez,lori95@yahoo.com,35.0,United States,Home,1200,1,2025-07-27,Cash
ORD101087,Jay Harris,burkesteven@tran.com,47.0,Nigeria,Home,499.99,1,2025-04-06,Card
ORD101088,Kevin Palmer,landerson@gmail.com,49.0,United States,Fashion,2500,-1,2025-04-14,Cash
ORD101089,Terry Williams,morrisonaustin@lopez.com,30.0,Ghana,Fashion,500,4,2024-03-02,Card
ORD101090,Gary Williams,kayla30@hughes-smith.org,19.0,nigeria,Electronics,2500,1,2025-02-23,Card
ORD101091,Donald Reeves,ywilliams@acevedo-gray.com,57.0,nigeria,Electronics,500,5,2025-09-10,card
ORD101092,Brett Perez,regina51@hotmail.com,64.0,Nigeria,Groceries,,3,2025-03-27,Cash
ORD101093,Traci Mcknight DDS,howellcaitlin@bautista.com,56.0,Ghana,electronics,2500,1,2024-07-06,Cash
ORD101094,Christina Cox,xalexander@barrera.org,30.0,Nigeria,Groceries,1200,1,2024-08-19,Cash
ORD101095,Michelle Hunt,sierrawilson@lewis.net,52.0,Nigeria,Electronics,1200,2,2024-11-29,Transfer
ORD101096,Robin Keller,marilynsherman@gmail.com,46.0,Ghana,electronics,"1,500",2,2024-07-26,Cash
ORD101097,Stephen Griffin,waltonbonnie@johnston.com,64.0,Nigeria,Electronics,,1,2024-05-06,Transfer
ORD101098,Christy Warner,smithabigail@hotmail.com,42.0,nigeria,Fashion,500,1,2024-11-01,Card
ORD101099,Gregory Estrada,larry63@yahoo.com,,USA,Electronics,500,,2024-07-09,Cash
ORD101100,Jason Mitchell,atkinsonjonathan@yahoo.com,,Ghana,Groceries,2500,2,2025-11-16,card
ORD101101,Kathy Freeman,,18.0,Nigeria,electronics,499.99,1,2025-01-06,Cash
ORD101102,Carlos Reynolds,,67.0,Nigeria,Electronics,"1,500",,2025-02-24,Card
ORD101103,Zachary Garcia,lindabrown@gmail.com,21.0,United Kingdom,electronics,1200,1,2024-12-01,
ORD101104,Lauren Hill,everettveronica@mason.net,49.0,Ghana,Home,500,,2024-02-21,Transfer
ORD101105,Jeffrey Little MD,,59.0,United Kingdom,Groceries,2500,1,2024-05-30,card
ORD101106,Dale Sharp,wdavis@carter.biz,24.0,Ghana,Electronics,"1,500",2,2025-10-09,Card
ORD101107,Lynn Robinson,qvang@gmail.com,66.0,Ghana,Electronics,2500,-1,2024-09-14,Card
ORD101108,Tammy Chang,rasmussenjennifer@yahoo.com,,Nigeria,Groceries,1200,5,2025-06-23,Transfer
ORD101109,Derrick Burke,kjones@yahoo.com,,nigeria,Groceries,1200,3,2024-08-27,Card
ORD101110,John Lawrence,tammyrussell@hotmail.com,37.0,Ghana,Groceries,2500,2,2025-01-08,Transfer
ORD101111,Christopher Davis,josemolina@hotmail.com,39.0,Nigeria,Groceries,"1,500",2,2025-10-11,Transfer
ORD101112,Daniel Young,bbeasley@pearson.com,,United Kingdom,Electronics,2500,2,2025-08-17,Cash
ORD101113,Lori Hurley,xroman@hart-dixon.net,56.0,United Kingdom,Electronics,500,,2025-07-21,Transfer
ORD101114,Carolyn Marshall,tonya23@huff-nguyen.com,69.0,Ghana,Groceries,1200,1,,Cash
ORD101115,Christopher Roy,jeffrey67@gmail.com,53.0,nigeria,electronics,500,1,2024-10-15,Cash
ORD101116,Melody Lang,gmcdowell@banks-carter.biz,22.0,Nigeria,Groceries,1200,1,2024-06-11,Card
ORD101117,John Jackson,bwilkinson@hotmail.com,60.0,USA,electronics,,3,2025-08-14,Transfer
ORD101118,Tiffany Flores,wanderson@wilson.com,39.0,United States,electronics,1200,1,2025-07-30,Card
ORD101119,Sherri Patterson DDS,lmccoy@hotmail.com,,Nigeria,Home,1200,3,2025-02-03,card
ORD101120,Angela Gardner,,,Ghana,Groceries,1200,5,2025-12-28,Card
ORD101121,Keith Webb,samantharitter@hotmail.com,68.0,United Kingdom,Fashion,2500,4,2024-08-15,Card
ORD101122,Daniel Arnold,qaguilar@lewis-allen.com,39.0,USA,Groceries,499.99,3,2024-08-25,Transfer
ORD101123,Jeremy Morrison,andre02@yahoo.com,65.0,United States,Groceries,,2,2025-11-06,Cash
ORD101124,Kimberly Yoder,lisa94@lynch.com,50.0,nigeria,Groceries,2500,1,2024-10-16,Cash
ORD101125,Brittney Thomas,sharon34@yahoo.com,39.0,United Kingdom,Groceries,,1,2024-05-16,Card
ORD101126,Darrell Weber,garyhall@cook.biz,54.0,Ghana,Electronics,500,-1,2024-12-09,
ORD101127,Christopher Knapp,duranmax@harrison.info,54.0,Nigeria,Electronics,"1,500",1,2025-05-24,Card
ORD101128,Lance Stanton,,66.0,United Kingdom,Electronics,500,1,2024-09-28,Card
ORD101129,Diana Turner,michaelphillips@washington.com,65.0,United States,electronics,1200,1,2025-03-24,card
ORD101130,Lindsey Parrish,vincent76@yahoo.com,46.0,United States,Home,1200,4,2024-06-08,
ORD101131,Kim Lucas,pamela48@barrett.com,63.0,Nigeria,electronics,2500,1,2025-09-23,Card
ORD101132,Jamie Williams,kathryn89@king.com,57.0,United Kingdom,Electronics,499.99,2,2025-12-05,Cash
ORD101133,Nichole Nicholson,blancharddanielle@roy-bradley.net,53.0,USA,Fashion,,1,2025-06-20,card
ORD101134,Amy Hoffman,steven16@yahoo.com,29.0,United Kingdom,Groceries,"1,500",2,2025-10-04,Card
ORD101135,Denise Hill,romerosamuel@harris-tucker.com,22.0,Nigeria,Groceries,499.99,2,2025-10-17,Transfer
ORD101136,Jerry Harrell,,50.0,United States,electronics,500,1,2025-08-06,Card
ORD101137,Cynthia Williams,meganbarrett@gmail.com,53.0,Turkey,Groceries,500,5,2024-09-07,card
ORD101138,Michael Camacho,heidiwhite@torres.net,36.0,nigeria,electronics,1200,5,2024-09-28,Cash
ORD101139,Donna Gonzalez,lindaniel@escobar-massey.org,57.0,Ghana,Electronics,500,2,2025-04-02,Cash
ORD101140,Gloria Scott,stevenjohnson@hotmail.com,57.0,United States,Home,1200,3,2025-12-14,Cash
ORD101141,Kristina Phillips,john10@hotmail.com,68.0,United Kingdom,Groceries,499.99,2,,Cash
ORD101142,Jason Lewis,hallamber@clay-taylor.com,29.0,Ghana,Fashion,500,2,2024-12-18,Cash
ORD101143,Ashley Meyer,rcummings@atkinson.net,31.0,Nigeria,Groceries,500,,,
ORD101144,Kenneth Martinez,bowmandavid@hotmail.com,50.0,nigeria,Home,,4,2025-11-08,card
ORD101145,James Cole,phelpsmichael@gmail.com,35.0,Ghana,Groceries,500,5,2025-02-26,Card
ORD101146,Dustin Martin,matthew82@fisher.net,21.0,United States,Home,2500,2,2025-11-27,Card
ORD101147,Steve Bryant,,59.0,United Kingdom,Fashion,499.99,1,2025-11-26,
ORD101148,Teresa Smith,dana71@gmail.com,53.0,Nigeria,Home,"1,500",1,2025-11-17,Transfer
ORD101149,Bruce Weiss,mendezricardo@nelson-hernandez.com,20.0,USA,Electronics,1200,3,2024-11-24,
ORD101150,Wendy Armstrong,seanjones@williams-kirby.com,44.0,Nigeria,Fashion,1200,1,2025-06-17,Transfer
ORD101151,Jordan Mccormick,feliciamiller@warren.info,,Turkey,Fashion,"1,500",5,2025-01-23,card
ORD101152,Dakota Allison,smithjonathon@baker.com,,nigeria,Electronics,1200,5,2024-03-26,Card
ORD101153,Brian Taylor,brandonmartin@mills.com,62.0,Nigeria,Fashion,499.99,5,2025-02-05,Transfer
ORD101154,Angela Macias,kim39@briggs.com,54.0,United Kingdom,Home,1200,2,2025-01-11,Card
ORD101155,Angela Mathis,briannapetersen@hotmail.com,66.0,United States,Fashion,500,5,2025-06-14,Transfer
ORD101156,Leslie Hurst,christina39@flores.net,62.0,Ghana,Groceries,1200,4,2025-09-03,Transfer
ORD101157,Heidi Wang,reyesdavid@matthews.com,55.0,Ghana,Home,"1,500",5,2025-02-11,Card
ORD101158,William Garcia,kristenflores@hansen.com,,United Kingdom,Groceries,1200,-1,2024-07-20,Card
ORD101159,Deborah Ryan,wrightlori@martinez-delgado.biz,51.0,Turkey,Groceries,499.99,2,2025-08-04,Card
ORD101160,Brett Hurst,mark89@gmail.com,31.0,USA,Electronics,500,2,2026-01-22,Cash
ORD101161,Sandra Vargas,,,Ghana,electronics,500,2,2024-10-06,Transfer
ORD101162,Kimberly Haney,brucestrong@gmail.com,33.0,United Kingdom,Electronics,"1,500",2,,Card
ORD101163,Scott Johnson,raymondsmith@hotmail.com,55.0,United States,Groceries,"1,500",,2024-07-27,
ORD101164,Scott Williams,gmullins@hotmail.com,20.0,Nigeria,Fashion,500,1,2024-10-27,Transfer
ORD101165,Edward Murphy,cleonard@wagner.biz,21.0,Ghana,Groceries,499.99,1,2024-05-21,Card
ORD101166,Yvette Gray,,57.0,Nigeria,Electronics,499.99,2,2025-09-30,Transfer
ORD101167,Mr. Christopher Brown,collinsvirginia@bailey.com,49.0,United States,Groceries,1200,1,,Cash
ORD101168,Thomas Curtis,walshmelissa@richardson.org,35.0,Nigeria,Groceries,2500,2,2025-05-22,Card
ORD101169,Tyler Buchanan,gcrosby@yahoo.com,37.0,Ghana,Groceries,500,1,2025-12-13,Cash
ORD101170,Theresa Thompson,chelseycantu@yahoo.com,47.0,United Kingdom,electronics,1200,3,2025-08-21,Cash
ORD101171,Nicolas Jones,thomas49@gmail.com,,Nigeria,Groceries,,3,2025-09-06,Card
ORD101172,Robert Larsen,bthomas@jimenez.com,28.0,Nigeria,Groceries,499.99,4,2025-06-03,Cash
ORD101173,William Garcia,derrickromero@bauer.info,33.0,Turkey,electronics,499.99,1,2024-12-07,Cash
ORD101174,Nicole Hamilton,haynesjennifer@thompson-day.com,,nigeria,Groceries,2500,,2024-03-18,
ORD101175,Patrick Allen,zallen@andrews-hernandez.com,45.0,Ghana,Home,1200,,2025-10-12,card
ORD101176,Jose Acosta,travisbishop@simmons.com,60.0,United States,Home,,2,2025-09-11,
ORD101177,Destiny Johnston,bowenjennifer@brown.com,51.0,Ghana,Electronics,1200,1,2024-10-19,Transfer
ORD101178,Angela Bates,lmoss@gmail.com,54.0,United Kingdom,Groceries,1200,,2025-07-24,Cash
ORD101179,Pamela Moyer,ramirezeric@yahoo.com,18.0,Nigeria,electronics,1200,3,2025-09-15,Transfer
ORD101180,Tammy Wilson,,61.0,Ghana,Fashion,499.99,5,2025-03-28,Card
ORD101181,Richard Green,alyssaortega@fowler.biz,20.0,Ghana,Electronics,1200,3,2024-03-11,Card
ORD101182,Nicholas Hayes,tjohnson@yahoo.com,69.0,Ghana,Electronics,2500,2,2025-03-05,
ORD101183,Ashley Rodriguez,joshuamacias@hotmail.com,68.0,USA,Electronics,500,2,2025-04-15,Card
ORD101184,Michelle Stone,lindsayklein@gmail.com,49.0,USA,electronics,1200,4,2025-10-06,Card
ORD101185,Justin Walter,hbarnes@russell.com,47.0,United States,Electronics,500,2,2025-05-26,Card
ORD101186,Rebecca Richardson,sabrinafrancis@brown-reyes.com,64.0,Nigeria,Home,,5,2025-02-05,card
ORD101187,John Lopez,kortega@yahoo.com,35.0,Ghana,Fashion,1200,1,2024-12-29,Transfer
ORD101188,Kayla Montgomery,,64.0,nigeria,electronics,,-1,2025-02-22,
ORD101189,Jeffrey Gallagher,istein@gmail.com,,United States,Fashion,500,1,2024-10-25,card
ORD101190,Alan Williams,mejiasteven@gallagher-flynn.net,19.0,USA,Groceries,2500,1,2024-03-08,Cash
ORD101191,Philip Ritter,lwoodard@gmail.com,49.0,Ghana,Electronics,"1,500",3,2024-07-30,Cash
ORD101192,Joseph Lewis DDS,,29.0,United Kingdom,electronics,1200,2,2024-09-08,Card
ORD101193,Lucas Allen,kevinwilcox@hotmail.com,59.0,Nigeria,Electronics,2500,,2025-02-18,card
ORD101194,Krista Brown,mmccoy@hotmail.com,18.0,nigeria,Fashion,2500,3,2024-12-22,Transfer
ORD101195,Christine Guerrero,,53.0,USA,Home,,,2025-12-31,Card
ORD101196,Noah Bailey,brennanamy@adkins-ferrell.com,67.0,United Kingdom,electronics,1200,2,2024-04-13,Transfer
ORD101197,Sandra Singleton,jmcgee@gillespie-benton.com,54.0,United States,Groceries,"1,500",3,2025-04-01,Card
ORD101198,Scott Whitney,joseph94@hotmail.com,59.0,USA,Electronics,"1,500",3,2024-11-21,Cash
ORD101199,Amy Tucker,levylauren@mann.com,54.0,Nigeria,Electronics,,,2025-03-22,Cash
ORD101200,Christopher Washington,qfigueroa@rich-rodriguez.biz,40.0,nigeria,Groceries,499.99,2,2024-04-27,Transfer
ORD101201,Cody Stephens,burchemily@hernandez.com,,Nigeria,Electronics,500,5,2024-04-14,Card
ORD101202,Jesse Thomas,connerjoshua@reyes.info,25.0,Ghana,Fashion,500,3,2024-08-25,Card
ORD101203,Courtney Evans,petersendaniel@hotmail.com,,United Kingdom,Fashion,,5,2024-11-14,Cash
ORD101204,Anthony Powers,lduncan@hotmail.com,42.0,Turkey,Groceries,,2,2025-04-17,Transfer
ORD101205,Jennifer Gibson,karaboyle@yahoo.com,58.0,Ghana,Home,1200,2,2025-01-02,Transfer
ORD101206,Benjamin Becker,freemanerik@hotmail.com,69.0,Turkey,Electronics,500,1,2025-10-27,Card
ORD101207,Christian Wells,brandonmurphy@yahoo.com,,United Kingdom,Groceries,"1,500",2,2025-06-24,Card
ORD101208,Patricia Wheeler,christensensherri@gmail.com,37.0,United States,Groceries,1200,3,2024-02-28,Transfer
ORD101209,Elizabeth King,yatestodd@kent-williams.com,56.0,Ghana,Electronics,1200,,2024-09-15,Card
ORD101210,Rebecca Burke,crystal54@yahoo.com,63.0,United Kingdom,Home,,4,2026-02-08,Cash
ORD101211,Laura Davis,hectortucker@greer.com,21.0,USA,Fashion,2500,1,2024-09-12,Transfer
ORD101212,Matthew Harrison,,52.0,Turkey,Electronics,500,5,2024-08-23,card
ORD101213,Morgan Martinez,shermantroy@gmail.com,44.0,Nigeria,Groceries,500,2,2024-04-16,card
ORD101214,Anthony Hahn,torressarah@yahoo.com,69.0,Nigeria,electronics,,1,2024-09-17,Card
ORD101215,David Gonzalez,josephjones@yahoo.com,62.0,USA,Home,2500,3,2025-10-05,Card
ORD101216,Michael Bell,gjohnson@yahoo.com,26.0,Ghana,Electronics,500,3,2025-07-21,card
ORD101217,Russell White,anthony80@gomez.org,30.0,USA,Groceries,1200,1,2024-07-09,Transfer
ORD101218,Eric Kirby,brittneysanchez@yahoo.com,30.0,Nigeria,Electronics,"1,500",3,2024-06-12,card
ORD101219,Daryl Barton,chelsea65@gmail.com,45.0,Nigeria,Electronics,2500,,2025-03-23,Cash
ORD101220,Daniel Taylor,dustin76@gonzalez.net,43.0,USA,Home,500,2,2025-07-13,Card
ORD101221,Daniel Boyd,gregory13@hotmail.com,33.0,United Kingdom,Groceries,499.99,2,2025-02-20,Card
ORD101222,Kevin Martinez,williamssean@yahoo.com,19.0,nigeria,electronics,"1,500",,2024-07-14,
ORD101223,David Mcintyre,fwhitaker@hotmail.com,18.0,USA,Electronics,,1,2025-07-05,
ORD101224,Meredith Casey,rickrodgers@mathis.com,31.0,Nigeria,electronics,500,1,2025-05-21,Transfer
ORD101225,Jeffrey Hammond,donnawhite@yahoo.com,44.0,Nigeria,Electronics,500,2,2024-07-29,Transfer
ORD101226,Frank Erickson,watsonwilliam@thompson.net,51.0,Nigeria,Fashion,499.99,1,2025-09-14,Card
ORD101227,Mrs. Alicia Allen DDS,jburgess@thomas.com,29.0,Ghana,Home,1200,2,2025-06-15,Cash
ORD101228,Dawn Kline,thomaswerner@gmail.com,64.0,Nigeria,Home,"1,500",2,2024-05-30,Card
ORD101229,Marissa Thomas,ramirezisaac@yahoo.com,36.0,Ghana,Electronics,"1,500",-1,2026-01-12,Cash
ORD101230,Paula Johnson,johnathanabbott@chavez.com,55.0,Ghana,electronics,"1,500",2,2026-01-05,Card
ORD101231,Shawn Rose,lauren82@hotmail.com,32.0,Nigeria,Groceries,2500,2,2024-09-10,card
ORD101232,Kelli Olson,sflores@leon.org,26.0,Ghana,Fashion,500,2,2024-05-22,Card
ORD101233,Dillon Alvarez,stacyyoung@gmail.com,47.0,Turkey,electronics,2500,1,2025-04-05,Transfer
ORD101234,Tina Copeland,dmaldonado@cain.com,20.0,United Kingdom,Fashion,500,2,2024-12-08,Cash
ORD101235,Brian Graham,william39@munoz-evans.com,35.0,Nigeria,Groceries,1200,5,2026-01-04,card
ORD101236,Veronica Mills,jeremymiller@hotmail.com,27.0,Ghana,Groceries,499.99,1,2024-02-27,Card
ORD101237,Tyler Gibson,zadkins@morris-wagner.com,49.0,Ghana,electronics,499.99,1,2024-09-17,Cash
ORD101238,Susan Lopez,imckenzie@yahoo.com,33.0,USA,Groceries,1200,,2024-12-07,Card
ORD101239,Christian James,,44.0,United States,Fashion,"1,500",1,2024-07-24,Card
ORD101240,Jill Nichols,rherrera@scott-long.org,28.0,United States,Electronics,499.99,2,2024-12-06,Card
ORD101241,Brandon Snyder,,29.0,Nigeria,Groceries,1200,,2025-03-08,Cash
ORD101242,Phyllis Nolan,gregoryshelton@hotmail.com,24.0,Nigeria,Electronics,1200,-1,2025-03-14,card
ORD101243,Rachel Allison,sarahhowell@gmail.com,68.0,United States,electronics,1200,2,2025-08-16,Card
ORD101244,Desiree Jacobs,hernandezmichelle@monroe.com,42.0,United States,Electronics,499.99,4,2025-08-03,Transfer
ORD101245,Tonya Hansen,weberstephanie@hotmail.com,66.0,nigeria,Electronics,,3,2024-11-03,Card
ORD101246,Ann Morris,fjordan@proctor-mercado.com,35.0,Turkey,Electronics,500,5,2026-01-25,Card
ORD101247,Ethan Sanders,ykim@gmail.com,68.0,United States,Electronics,,2,2025-08-30,card
ORD101248,Alexandra Dunn,serranolindsey@yahoo.com,45.0,Nigeria,Home,"1,500",4,2024-04-06,card
ORD101249,Joshua Hawkins,tperry@gmail.com,60.0,nigeria,Fashion,2500,1,2025-03-05,card
ORD101250,James Page,gutierrezwilliam@merritt-barnett.org,54.0,Nigeria,Electronics,500,1,2025-08-25,Transfer
ORD101251,Brittany Cabrera,justin91@ramos-miller.com,26.0,United States,Fashion,500,2,2024-12-13,Card
ORD101252,Peter Wilson,amyflores@yoder.com,42.0,United States,Home,"1,500",3,2025-12-28,Cash
ORD101253,Mark Hayes,qwalker@browning.com,36.0,United States,Electronics,2500,3,2025-08-05,card
ORD101254,Joshua Wright,gonzalezsandra@moore-smith.com,40.0,United Kingdom,Fashion,1200,5,2024-05-17,card
ORD101255,Cynthia Mack,stephaniegaines@guzman.biz,61.0,nigeria,Groceries,499.99,1,2024-07-15,Cash
ORD101256,Isabel Taylor,,,Nigeria,Groceries,1200,4,2024-11-05,Transfer
ORD101257,Laurie Rangel,esalinas@rich.net,28.0,USA,electronics,1200,4,2026-02-12,card
ORD101258,Megan King,david34@yahoo.com,56.0,United States,electronics,499.99,2,2024-02-24,Cash
ORD101259,Charles Hudson,john74@green.info,63.0,nigeria,electronics,"1,500",3,2026-01-29,Transfer
ORD101260,Lori Hardin,allenperez@hodges.com,32.0,Turkey,Groceries,,3,2024-07-21,Cash
ORD101261,Charles Evans,,20.0,United Kingdom,Home,,3,2024-04-05,Cash
ORD101262,Kaylee Oliver,janetwalker@jackson.com,23.0,Nigeria,Home,499.99,5,2025-07-29,Transfer
ORD101263,Steven Carter,owengregory@evans.com,62.0,nigeria,electronics,,1,2024-08-18,card
ORD101264,Teresa Bowers,khunter@farrell.net,34.0,Nigeria,Fashion,500,5,2026-02-08,Transfer
ORD101265,Mr. Kevin Johnson,jkeller@murray.biz,55.0,Ghana,electronics,,3,2025-02-04,Card
ORD101266,Justin West,,57.0,Nigeria,electronics,500,,2024-07-13,Card
ORD101267,Mary Jackson,,52.0,Ghana,Electronics,"1,500",2,2025-08-10,Transfer
ORD101268,Taylor Smith DVM,hmcdonald@gmail.com,43.0,nigeria,Electronics,2500,2,2025-03-05,Transfer
ORD101269,James Diaz,qmullins@pierce.com,28.0,nigeria,Groceries,2500,2,2025-12-01,card
ORD101270,Catherine Montes,andersondaniel@cooley-marshall.com,24.0,nigeria,Home,499.99,3,2025-12-11,
ORD101271,Gabriela Gomez,jeremy74@hotmail.com,20.0,Nigeria,Fashion,"1,500",,2024-02-21,Card
ORD101272,Ronald Lewis,cheryl14@george-hughes.info,33.0,United States,Fashion,500,1,2024-09-10,Card
ORD101273,Donna Carlson,ronald62@stevens.com,,United Kingdom,Groceries,499.99,4,2025-09-23,Cash
ORD101274,Sheena Miller,shannonkelly@ibarra-underwood.info,61.0,USA,Groceries,1200,2,,Cash
ORD101275,Mitchell Rivera,john22@stanley-holmes.com,63.0,United States,Fashion,"1,500",1,2025-01-27,Transfer
ORD101276,Tina Graham,,52.0,United Kingdom,Fashion,2500,3,2025-03-02,card
ORD101277,Tiffany Doyle,,54.0,Ghana,electronics,2500,4,2025-03-31,Card
ORD101278,Zachary Phillips,bmorse@gmail.com,54.0,nigeria,Electronics,1200,2,2025-01-08,Cash
ORD101279,Brandy King,rothmichelle@johnson-jones.org,51.0,nigeria,Fashion,500,2,2025-08-29,Transfer
ORD101280,Austin Klein,tammy95@thompson.com,41.0,USA,Fashion,,1,2024-04-05,Card
ORD101281,Patrick Wright,katherine32@gmail.com,66.0,USA,Fashion,500,2,2026-01-28,Cash
ORD101282,Ashley Marks,carteranthony@gmail.com,49.0,Nigeria,Groceries,500,1,2025-08-24,Card
ORD101283,Jennifer Wilson DVM,lesliebooth@yahoo.com,36.0,Turkey,Fashion,2500,5,2024-10-11,Card
ORD101284,Lee Jensen,mckenzieamanda@grant.info,60.0,United States,Home,500,2,2024-04-18,Card
